1.1;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95;
0;329.34;329.43;329.73;330.21;330.91;331.82;332.96;334.36;336.04;338.03;340.4;343.17;346.3;349.76;353.5;357.51;361.79;366.33;371.13;376.22;
500;326.12;326.22;326.51;327;327.69;328.59;329.73;331.12;332.78;334.77;337.1;339.85;342.95;346.37;350.08;354.05;358.28;362.78;367.54;372.57;
1000;322.9;323;323.29;323.77;324.46;325.36;326.49;327.87;329.53;331.5;333.82;336.54;339.6;342.99;346.65;350.58;354.77;359.23;363.94;368.91;
1500;319.67;319.77;320.06;320.54;321.23;322.13;323.25;324.63;326.28;328.24;330.55;333.25;336.27;339.6;343.22;347.1;351.26;355.67;360.34;365.26;
2000;316.44;316.54;316.82;317.31;317.99;318.89;320.01;321.38;323.02;324.97;327.28;329.95;332.94;336.23;339.79;343.63;347.73;352.1;356.73;361.6;
2500;313.2;313.3;313.58;314.07;314.75;315.64;316.76;318.13;319.76;321.71;324;326.66;329.62;332.87;336.38;340.16;344.21;348.53;353.11;357.93;
3000;309.95;310.05;310.34;310.82;311.5;312.39;313.51;314.87;316.5;318.44;320.73;323.36;326.3;329.51;332.97;336.69;340.69;344.96;349.48;354.26;
3500;306.7;306.79;307.08;307.56;308.24;309.13;310.25;311.61;313.23;315.17;317.45;320.06;322.97;326.15;329.57;333.24;337.18;341.38;345.85;350.58;
4000;303.44;303.53;303.81;304.29;304.97;305.86;306.98;308.33;309.96;311.89;314.17;316.76;319.64;322.78;326.17;329.8;333.68;337.82;342.22;346.89;
4500;300.16;300.26;300.54;301.02;301.7;302.59;303.7;305.05;306.68;308.6;310.87;313.45;316.31;319.42;322.76;326.35;330.18;334.26;338.6;343.21;
5000;296.87;296.96;297.24;297.72;298.4;299.3;300.41;301.76;303.39;305.31;307.57;310.13;312.96;316.04;319.35;322.9;326.69;330.72;334.99;339.52;
5500;293.56;293.65;293.94;294.41;295.09;295.98;297.1;298.46;300.08;302.01;304.26;306.8;309.61;312.65;315.93;319.45;323.2;327.18;331.39;335.85;
6000;290.24;290.33;290.62;291.09;291.77;292.66;293.77;295.13;296.76;298.69;300.94;303.46;306.24;309.26;312.51;315.99;319.69;323.63;327.8;332.2;
6500;286.91;287;287.28;287.76;288.43;289.32;290.44;291.79;293.42;295.34;297.58;300.1;302.86;305.85;309.07;312.51;316.18;320.08;324.2;328.55;
7000;283.62;283.71;283.98;284.45;285.1;285.97;287.08;288.44;290.06;291.99;294.22;296.71;299.46;302.43;305.62;309.03;312.66;316.52;320.59;324.89;
7500;280.34;280.43;280.7;281.16;281.81;282.67;283.76;285.07;286.69;288.61;290.83;293.31;296.04;298.99;302.15;305.53;309.13;312.94;316.98;321.23;
8000;277.06;277.15;277.42;277.88;278.53;279.38;280.45;281.77;283.34;285.22;287.42;289.89;292.59;295.52;298.67;302.02;305.59;309.36;313.35;317.56;
8500;273.78;273.87;274.14;274.59;275.23;276.08;277.15;278.46;280.02;281.89;284.02;286.45;289.13;292.03;295.15;298.49;302.03;305.77;309.72;313.87;
9000;270.5;270.59;270.85;271.3;271.94;272.79;273.84;275.14;276.71;278.55;280.67;283.03;285.65;288.53;291.62;294.93;298.44;302.16;306.07;310.18;
9500;267.21;267.3;267.57;268.01;268.65;269.49;270.54;271.83;273.38;275.22;277.31;279.65;282.21;285;288.07;291.35;294.83;298.52;302.4;306.48;
10000;263.93;264.01;264.28;264.72;265.35;266.19;267.23;268.51;270.06;271.88;273.95;276.26;278.79;281.54;284.5;287.74;291.2;294.86;298.71;302.76;
10500;260.64;260.73;260.99;261.43;262.06;262.88;263.92;265.2;266.73;268.54;270.58;272.86;275.36;278.07;281;284.14;287.55;291.17;294.99;299.01;
11000;257.35;257.44;257.7;258.13;258.76;259.58;260.62;261.88;263.41;265.19;267.21;269.46;271.93;274.6;277.49;280.59;283.9;287.46;291.25;295.23;
11500;257.35;257.44;257.7;258.14;258.76;259.59;260.62;261.89;263.41;265.19;267.22;269.47;271.93;274.61;277.5;280.59;283.9;287.47;291.26;295.24;
12000;257.36;257.45;257.71;258.14;258.77;259.59;260.63;261.89;263.42;265.2;267.22;269.47;271.94;274.61;277.5;280.6;283.91;287.48;291.27;295.25;
12500;257.36;257.45;257.71;258.15;258.77;259.6;260.63;261.9;263.42;265.2;267.23;269.48;271.94;274.62;277.51;280.61;283.91;287.48;291.27;295.25;
13000;257.37;257.45;257.71;258.15;258.78;259.6;260.64;261.9;263.43;265.21;267.23;269.49;271.95;274.63;277.51;280.61;283.92;287.49;291.28;295.26;
13500;257.37;257.46;257.72;258.16;258.78;259.61;260.64;261.91;263.44;265.22;267.24;269.49;271.96;274.63;277.52;280.62;283.93;287.49;291.28;295.27;
14000;257.38;257.46;257.72;258.16;258.79;259.61;260.65;261.91;263.44;265.22;267.24;269.5;271.96;274.64;277.52;280.62;283.93;287.5;291.29;295.27;
1.05;0;0.05;0.1;0.15;0.2;0.25;0.3;0.35;0.4;0.45;0.5;0.55;0.6;0.65;0.7;0.75;0.8;0.85;0.9;0.95;
0;325.42;325.52;325.8;326.28;326.97;327.87;329.01;330.39;332.04;333.98;336.25;338.89;341.93;345.33;349.04;353.03;357.28;361.8;366.59;371.62;
500;322.23;322.32;322.61;323.08;323.76;324.65;325.78;327.15;328.78;330.71;332.96;335.58;338.61;341.97;345.64;349.58;353.79;358.27;363.01;368.01;
1000;319.04;319.13;319.41;319.88;320.54;321.43;322.54;323.9;325.52;327.43;329.68;332.28;335.28;338.61;342.24;346.14;350.3;354.74;359.43;364.38;
1500;315.84;315.93;316.21;316.67;317.33;318.2;319.3;320.64;322.25;324.15;326.38;328.98;331.96;335.25;338.84;342.69;346.81;351.2;355.84;360.74;
2000;312.64;312.73;313;313.46;314.12;314.98;316.06;317.39;318.98;320.87;323.08;325.67;328.62;331.89;335.44;339.25;343.32;347.65;352.25;357.1;
2500;309.44;309.53;309.8;310.26;310.9;311.75;312.83;314.14;315.71;317.58;319.78;322.35;325.29;328.53;332.04;335.8;339.82;344.11;348.65;353.45;
3000;306.24;306.33;306.6;307.05;307.69;308.53;309.59;310.89;312.45;314.3;316.48;319.04;321.94;325.16;328.63;332.36;336.33;340.56;345.05;349.79;
3500;303.03;303.12;303.39;303.84;304.47;305.31;306.36;307.64;309.18;311.02;313.19;315.72;318.6;321.78;325.22;328.91;332.84;337.02;341.45;346.14;
4000;299.82;299.91;300.18;300.63;301.26;302.09;303.13;304.4;305.93;307.75;309.89;312.41;315.26;318.4;321.8;325.45;329.34;333.47;337.85;342.48;
4500;296.6;296.68;296.95;297.4;298.03;298.86;299.9;301.16;302.68;304.48;306.61;309.1;311.92;315.02;318.38;321.99;325.84;329.93;334.25;338.83;
5000;293.36;293.45;293.71;294.16;294.79;295.61;296.65;297.91;299.42;301.22;303.33;305.8;308.58;311.64;314.96;318.52;322.33;326.37;330.66;335.17;
5500;290.12;290.21;290.47;290.91;291.54;292.36;293.39;294.65;296.16;297.95;300.06;302.51;305.25;308.27;311.54;315.06;318.82;322.82;327.05;331.52;
6000;286.87;286.95;287.22;287.66;288.29;289.11;290.13;291.39;292.89;294.67;296.78;299.22;301.93;304.91;308.12;311.59;315.3;319.25;323.44;327.86;
6500;283.61;283.69;283.96;284.4;285.03;285.84;286.87;288.11;289.61;291.39;293.49;295.91;298.61;301.55;304.72;308.13;311.79;315.69;319.82;324.19;
7000;280.34;280.43;280.69;281.13;281.75;282.57;283.59;284.84;286.33;288.1;290.2;292.6;295.27;298.18;301.32;304.68;308.28;312.12;316.2;320.52;
7500;277.06;277.15;277.41;277.85;278.47;279.29;280.31;281.55;283.04;284.81;286.9;289.28;291.93;294.81;297.91;301.24;304.78;308.56;312.58;316.84;
8000;273.77;273.86;274.12;274.56;275.18;276;277.02;278.26;279.75;281.51;283.59;285.95;288.57;291.42;294.49;297.78;301.29;305.01;308.96;313.16;
8500;270.48;270.56;270.82;271.26;271.88;272.69;273.71;274.95;276.44;278.2;280.28;282.62;285.21;288.03;291.07;294.32;297.78;301.47;305.36;309.48;
9000;267.17;267.25;267.51;267.95;268.57;269.38;270.4;271.63;273.12;274.88;276.95;279.27;281.84;284.63;287.63;290.84;294.27;297.91;301.76;305.82;
9500;263.84;263.93;264.19;264.62;265.24;266.05;267.07;268.31;269.79;271.55;273.6;275.91;278.46;281.21;284.18;287.36;290.75;294.35;298.15;302.17;
10000;260.52;260.6;260.85;261.28;261.9;262.71;263.72;264.96;266.44;268.2;270.24;272.53;275.06;277.79;280.73;283.87;287.22;290.78;294.54;298.5;
10500;257.24;257.32;257.57;257.99;258.59;259.37;260.37;261.6;263.08;264.84;266.87;269.14;271.64;274.34;277.25;280.37;283.68;287.19;290.91;294.83;
11000;253.96;254.04;254.29;254.71;255.3;256.08;257.06;258.27;259.71;261.45;263.47;265.73;268.2;270.88;273.76;276.85;280.12;283.6;287.27;291.14;
11500;253.97;254.05;254.29;254.71;255.3;256.08;257.07;258.27;259.71;261.46;263.47;265.73;268.21;270.89;273.77;276.85;280.13;283.61;287.28;291.15;
12000;253.97;254.05;254.3;254.72;255.31;256.09;257.07;258.27;259.72;261.46;263.48;265.74;268.21;270.89;273.78;276.86;280.14;283.61;287.29;291.16;
12500;253.97;254.06;254.3;254.72;255.31;256.09;257.08;258.28;259.72;261.47;263.49;265.74;268.22;270.9;273.78;276.86;280.14;283.62;287.29;291.16;
13000;253.98;254.06;254.31;254.72;255.32;256.1;257.08;258.28;259.73;261.48;263.49;265.75;268.23;270.91;273.79;276.87;280.15;283.63;287.3;291.17;
13500;253.98;254.06;254.31;254.73;255.32;256.1;257.09;258.29;259.73;261.48;263.5;265.75;268.23;270.91;273.79;276.88;280.16;283.63;287.3;291.18;
